,Class,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
56,0,-203.76317,188.20953,-61.840145,50.113987,-3.8651912,10.414344,21.55961,-21.890125,19.052395,0.023575963,6.1488843,15.115781,-10.358653,9.625709,-7.788235,-5.0730696,6.628072,-10.333316,2.7724574,-11.359412,-9.131,3.7396693,-11.808316,-0.9317993,-8.0369215,-8.538567,2.471798,-11.076981,-0.92005855,-0.6384941,-5.916374,0.09444942,-5.187117,3.3301222,-0.570758,-4.8868766,3.765056,-1.149291,3.2581344,2.7024908
57,0,-220.45891,173.31023,-68.593,49.263172,-0.07622206,6.622598,26.194576,-11.603836,9.484429,-13.093697,7.6972065,18.174143,-15.054082,6.5403,-4.1906395,-3.1218834,6.857347,-9.0838995,4.6583257,-6.30796,-4.884887,5.9514008,-8.107312,3.8852727,-3.1589034,-5.9057536,5.6153135,-5.210005,2.1590052,-0.70490324,-4.474245,3.6685388,-3.9888165,1.9551047,1.0661035,-2.0768301,3.7151897,-2.0251312,3.2766623,1.5919068
58,0,-206.36015,179.448,-61.10323,38.020542,-6.5623064,8.105869,24.265953,-10.808134,14.963278,-11.391572,1.7244587,14.725313,-9.520354,13.572906,-0.40097064,-3.8888388,1.8697157,-13.534651,3.4213777,-5.700592,-5.82859,2.097402,-11.874196,3.0824785,-2.9050562,-7.4740767,4.3587537,-5.0224967,1.2184811,-3.9471061,-8.090125,3.4767373,-2.6164312,1.3772726,0.75302756,-2.653152,2.347352,-1.2122556,5.2863693,3.1374252
59,0,-212.24057,177.71129,-59.712547,53.111,-2.3327749,5.801306,20.790096,-17.378849,16.48341,-5.5288677,5.3610263,17.647217,-11.61961,5.7738395,-6.1197376,-3.2905993,5.589817,-9.537174,3.6601086,-9.250507,-5.7169557,4.4339824,-11.93004,0.48440152,-7.1689115,-8.730341,3.9993784,-7.8722587,0.401947,-2.1981986,-6.3239417,3.2477558,-3.75826,1.5409938,-0.16565257,-3.0781243,3.4947608,-1.802255,3.7985785,2.391962
60,0,-210.50555,182.16736,-63.234287,54.66883,-4.5988607,7.148278,22.606962,-19.473202,17.742847,-3.9482813,6.6343594,17.981955,-13.120982,5.107459,-6.806835,-2.526857,5.8432226,-10.829862,4.1378384,-8.1861925,-4.477868,3.2815874,-14.898133,0.19605215,-7.9061155,-9.769632,4.4076595,-8.355852,-0.18663548,-1.8862579,-5.0272818,3.3442218,-5.211609,1.3455746,-0.8591263,-4.005367,4.232005,-1.2397994,3.618694,2.0915248
61,0,-208.66328,181.98952,-63.365242,51.49871,0.29630852,8.7444935,25.964113,-20.175692,10.588038,-1.0460002,11.135341,19.49915,-13.952796,2.9715822,-5.076242,-2.7952304,8.773542,-9.095646,-0.1097177,-4.7653475,-1.3996633,4.0940685,-11.1712475,0.48395994,-4.8448367,-8.377624,1.0085381,-7.553072,1.1172657,-0.072940975,-4.089897,0.9693899,-5.112664,2.0644546,-0.59966576,-3.08771,3.499968,-2.7959762,3.5416255,2.2325056
62,0,-204.77919,192.31894,-59.79698,59.41595,-9.080499,8.045992,21.666002,-25.62974,21.562233,0.75646627,6.7964373,18.095171,-13.141462,4.3608756,-8.02614,-1.6122227,6.4777546,-10.219179,3.3177152,-12.507109,-4.940718,2.735676,-18.343763,-1.4845303,-10.85884,-11.291972,3.36666,-10.977004,-0.016342988,-3.2563832,-7.2950983,3.7934153,-5.120708,0.82029784,-1.6527475,-4.5013657,2.9948928,-1.8043778,5.5117126,2.1564565
63,0,-215.75806,177.53436,-65.25178,54.40511,-2.3797286,6.5512104,22.70255,-17.081139,16.37163,-6.321182,6.765426,18.436478,-13.30399,5.453919,-6.613121,-3.3732867,5.355392,-11.468007,4.8382998,-6.0014796,-4.635916,3.750056,-12.72392,1.2771921,-6.5262117,-9.113102,4.932928,-7.0007997,-0.24231869,-1.3853623,-3.9493139,3.1981063,-5.036303,1.9125755,-0.5418033,-3.823558,4.758169,-1.0365552,2.9488041,2.0038238
64,0,-228.9164,174.00784,-64.3772,48.819714,3.2179103,9.964237,25.266556,-15.423026,11.97392,-4.7964697,4.209762,11.646584,-11.144574,10.781257,-3.821146,-4.3010907,5.774591,-8.800159,5.427201,-6.481528,-5.758868,9.142424,-5.777919,1.0508479,-2.9784305,-5.143339,4.597213,-4.058495,0.9553753,-2.9278781,-3.3167264,4.6508985,-4.0062585,3.0068746,1.1876558,-3.3442457,4.0213857,-2.773458,1.5995119,3.1070757
65,0,-231.59978,173.01167,-57.12259,37.55186,0.3503027,14.19401,30.617365,-10.445024,7.2186146,-9.258222,5.115327,11.942797,-13.599945,9.22795,-1.3437515,-2.7481015,6.918569,-9.753824,2.600517,-3.120506,-3.9618306,5.3890333,-7.298669,1.2779349,-2.5869927,-5.5803747,4.7104473,-2.1245503,2.657714,-1.9622372,-4.7999907,4.091846,-2.7858152,2.595545,2.090463,-4.2132926,2.3121347,-0.25738332,1.6358068,1.4162968
66,0,-206.42766,185.68597,-61.64486,51.901085,-2.435139,9.861208,21.77502,-20.190998,20.564745,0.6493969,5.7080636,13.978145,-13.102697,7.501768,-6.4863553,-2.4106596,8.510706,-11.040998,1.6372308,-9.238277,-7.030248,3.4942656,-13.829412,-3.3229563,-7.9862533,-8.266539,1.9972991,-9.748857,-0.16789855,-1.7227029,-6.0368648,1.4459921,-4.2862296,2.9714878,-1.5214987,-6.34357,2.6932843,-0.87089497,3.7617607,2.8668509
67,0,-204.41985,187.55908,-61.07893,49.321655,-5.183563,9.823484,22.066769,-20.683107,17.032475,-3.7951374,5.602856,17.722513,-7.14916,10.644358,-9.098879,-7.638987,3.7285933,-9.321835,5.6957827,-12.110419,-11.020084,3.4036214,-9.740153,2.4228022,-7.630743,-8.867384,3.8439903,-11.151774,-2.074586,-0.5435291,-5.257114,-0.5533151,-6.5121965,3.3807595,0.45956415,-3.4289286,5.197217,-0.54006904,3.1301613,1.6795998
68,0,-222.8606,170.06714,-71.69527,51.05796,0.85395634,5.282985,26.605621,-10.836185,8.462355,-13.217906,8.61882,16.333786,-17.806236,6.868053,-3.2331,-2.518533,8.205816,-9.771867,3.6630747,-4.3709702,-3.4482384,5.8500867,-7.7853274,4.3393865,-2.352941,-5.215342,5.69859,-4.7497025,2.9175317,0.25564444,-3.6463766,3.708485,-4.0700383,1.9994113,1.4971094,-1.2774891,3.2309837,-3.2668593,3.334859,2.0501082
69,0,-213.16423,181.00717,-65.10847,40.84123,-4.8968935,8.377478,26.052818,-11.345684,11.916989,-12.807287,4.49382,17.094847,-10.906534,11.697201,-1.0874193,-3.7985601,2.627945,-11.984266,3.9401133,-7.2696476,-5.4450727,4.4739738,-11.197659,3.1163597,-2.2323618,-6.827791,4.6529875,-4.41085,2.3558989,-3.8498878,-8.174139,4.347278,-2.302492,1.3915939,1.2213829,-2.1872137,2.609371,-1.4599574,4.7982273,2.7435164
70,0,-209.62846,178.22955,-57.415596,39.793762,-6.0830307,8.20311,22.856102,-11.919832,16.623547,-9.562549,0.82459825,14.705292,-9.0430765,11.754042,-1.588347,-3.3509586,2.987939,-12.908822,3.168758,-5.4879217,-6.133426,1.4747545,-11.518648,2.678703,-3.8814306,-7.8251266,4.182359,-5.490673,0.48954725,-3.6423154,-7.3103704,3.2083492,-2.8407543,1.3506191,0.07011919,-3.1843383,2.670519,-0.7664539,4.945182,2.623923
71,0,-215.90166,173.42471,-64.973366,49.391098,0.42708007,4.83757,21.576202,-12.695401,13.60077,-10.285026,4.396152,17.116856,-11.51901,7.4837484,-4.774185,-4.0315266,5.300558,-9.192521,4.475309,-7.4458833,-5.543996,5.6955853,-9.06881,1.9416674,-5.034447,-7.030417,4.8369393,-6.5265913,0.89054924,-1.4538561,-5.443866,3.3776412,-3.7883282,1.7379631,0.85669595,-2.3000739,4.062783,-1.9817683,2.627792,2.5086899
72,0,-214.3814,186.78027,-74.7204,52.165844,-28.126757,10.138846,31.743555,-24.730892,22.126343,-14.6153755,-3.0919383,16.019316,-18.885838,12.22363,-6.428822,-2.730962,19.183273,-6.2424297,8.287651,-4.363038,-9.511341,5.073006,-7.723383,4.9630747,-2.9723978,-5.76584,5.682233,-5.1429634,5.669137,-0.04589949,-4.0857596,6.744024,-1.8970878,4.5458903,1.0561422,-2.1353552,3.4376056,-6.478691,1.1996385,2.388251
73,0,-208.44206,175.79004,-77.77073,62.326874,-16.358273,6.702426,21.054064,-22.844906,24.684078,-18.487108,1.1369066,18.735954,-23.972494,11.533281,-3.8615062,-2.877622,14.982296,-8.455542,11.280811,-3.1745954,-8.12559,6.804328,-9.805072,4.3644977,-2.0697503,-5.42538,6.161766,-6.195619,5.107537,-0.17188072,-4.9056997,6.305529,-3.2369208,3.5975955,1.1361694,-2.2429318,4.3279104,-5.0068984,2.265028,1.8757306
74,0,-220.88312,200.93413,-80.48951,63.95139,-21.443193,0.27172196,18.679615,-24.752132,26.22319,-13.591229,3.8909435,16.240911,-20.300343,16.887346,-7.5155315,-5.622558,11.76163,-13.485036,10.680589,-1.6288427,-7.175115,4.4548655,-10.492075,5.3646517,-4.111643,-4.7026052,7.2885513,-7.0343275,4.245028,-0.42382133,-2.3191252,5.1946526,-4.809186,5.891617,-0.92776984,-4.45283,4.6762614,-5.2560334,1.497269,-0.67880154
75,0,-208.44759,189.39275,-93.79879,67.09579,-14.737163,-2.6128974,18.229832,-18.70892,29.851593,-21.60503,-1.9709427,25.187479,-21.076315,6.797552,-6.7704806,-1.4472735,14.700413,-12.984307,11.182284,1.7827437,-7.494465,5.3987455,-8.122672,5.4543266,-2.878042,-5.5667834,7.0597935,-6.41184,2.3000686,-1.3282355,-2.9206915,6.374307,-3.0966737,5.6304517,0.6525567,-3.0867908,4.994973,-5.5031595,1.2850215,1.2577751
76,0,-208.12967,187.68083,-83.28165,65.46057,-16.332737,-2.9785028,13.978417,-22.786518,28.759523,-14.997699,1.3165802,19.778055,-19.673342,12.386662,-6.233619,-4.568015,10.622131,-12.828882,10.837312,-1.6623363,-7.195738,5.8388424,-9.776874,5.0672526,-1.928621,-3.7657819,6.995812,-7.380201,3.3574219,0.016567023,-3.138533,5.097068,-3.596532,4.8079643,-0.6240104,-2.962375,4.8402095,-5.2558727,1.8397301,0.36586118
77,0,-215.05551,197.81212,-76.923325,52.862545,-13.674742,-2.673907,19.108406,-21.557135,20.875893,-10.48154,-1.3670338,19.612007,-16.005327,4.246486,-4.2605424,-0.58718866,11.3053465,-10.239589,8.454179,0.5284593,-6.5317545,5.258971,-6.9449534,3.4271116,-1.0312269,-4.6142325,4.832647,-5.525609,0.97357637,-0.8822353,-2.2877662,4.9130664,-2.741824,3.7543943,0.26269788,-2.8910143,3.722177,-4.1223826,1.3953695,0.4498654
78,0,-219.06454,183.8059,-76.92457,63.29986,-27.3537,5.789864,33.109005,-22.924644,21.824457,-16.701536,-0.7939412,18.524601,-22.400679,10.861274,-7.1853204,-6.8831835,18.31585,-3.9576313,10.074173,-2.57588,-8.95237,3.7613823,-8.243752,5.9982524,-1.85107,-5.1832285,5.001118,-6.819242,4.3386927,-0.52718616,-4.329744,5.9484415,-1.8576092,5.84348,1.7649484,-1.8775967,4.128445,-5.4763412,1.430723,1.3635383
79,0,-226.24936,207.06519,-64.24052,44.01375,-14.027021,-0.029381944,18.64091,-21.504635,17.166935,-7.307653,0.5540756,15.632689,-13.651562,6.0916176,-5.8906345,-2.1534934,10.185991,-8.695496,8.208128,-0.37575638,-4.5196004,6.29998,-7.154129,3.1630588,-1.4121745,-5.355297,3.4418316,-5.920007,1.2579527,-1.5519849,-3.2871964,4.667102,-3.0687895,2.9018836,0.114901304,-2.595129,3.93852,-4.211818,1.0108421,0.7852567
80,0,-216.24768,192.41374,-72.91243,42.11223,-26.411516,14.506493,28.484606,-27.355808,21.97041,-11.335039,-3.82982,12.470043,-15.845551,15.528376,-3.9513817,1.6244969,18.21166,-11.310526,5.757397,-4.793968,-8.653081,6.483751,-8.385911,3.6826208,-2.972506,-5.5739374,6.805941,-3.023221,7.772242,1.0645993,-4.8025374,6.1027775,-2.7214918,2.7250414,0.040159103,-2.9237359,2.4294703,-7.181575,1.4220971,3.868204
81,0,-212.0108,179.25398,-87.59454,72.885414,-17.134617,6.276822,22.250221,-24.753113,28.465134,-21.2751,0.3316763,21.66268,-26.954931,10.634638,-5.0877438,-4.258456,16.424295,-6.1421037,14.289836,-4.149044,-9.582883,6.978766,-10.543692,5.039312,-2.29288,-6.1964135,5.409797,-7.5992,5.0556216,-0.72309285,-4.2978406,7.848058,-3.415641,4.161459,2.039065,-1.2596661,4.8201265,-5.3262587,3.0506608,1.7643111
82,0,-215.11403,181.85568,-69.59352,59.88833,-15.801166,0.089274265,15.567764,-17.80691,25.640947,-18.543226,1.5849673,19.59961,-19.615252,10.889306,-5.448124,-2.115434,11.03499,-13.49595,9.9582405,-1.1788883,-7.190968,5.938057,-8.764784,3.8097005,-3.655769,-4.3575897,7.7285585,-5.8872247,3.4322674,0.04389862,-2.4942982,5.593735,-3.8940845,4.190813,-0.85663027,-4.4012127,4.629075,-4.1597037,0.8084844,-0.51150715
83,0,-211.96466,203.17696,-82.65803,60.193428,-23.760942,2.2130601,19.832611,-27.902225,24.06466,-10.260739,6.085536,12.829399,-20.60309,19.907085,-8.153589,-7.0166373,12.622045,-12.048501,10.405846,-2.684854,-6.774043,4.199129,-10.738572,6.0794306,-4.536752,-5.0599756,7.112248,-7.2252183,4.479867,-0.9988085,-2.8899357,4.9340453,-4.752832,6.434588,-0.8665007,-4.1978035,4.655381,-5.7767463,1.607173,-0.562858
84,0,-204.10364,192.77979,-107.31388,76.51762,-16.866873,-3.6174026,15.6478,-18.559816,38.33909,-27.21724,-1.6630079,30.213867,-23.533781,9.4511,-7.4773498,-1.5897353,14.468793,-18.742502,11.300608,2.3628225,-7.458503,6.244868,-9.2877865,6.4387846,-2.9153514,-4.0786905,8.985705,-8.067889,2.6567593,-0.67699605,-2.6287093,5.319605,-5.6041036,6.0160093,0.26229632,-3.5147998,5.683923,-5.3771386,1.6695187,-0.19031116
85,0,-214.53398,195.7141,-82.266815,53.235565,-16.818716,1.8784788,22.09857,-24.300982,21.37203,-11.268979,-2.4105978,16.025091,-17.173841,8.276995,-6.9038277,-3.4470382,14.221294,-6.2328143,11.464209,0.6505692,-6.7627845,3.2371392,-7.7518687,5.636347,-3.0718188,-6.351552,5.0881157,-5.3319626,2.5855687,-2.3957467,-3.26345,6.803495,-1.305344,5.800077,0.56116194,-2.5706015,4.6710725,-5.482117,1.4253105,2.2297075
86,0,-213.2144,183.82866,-75.929924,67.244,-14.861872,-4.0229416,12.570553,-21.408705,27.339968,-14.702911,2.821377,18.964077,-19.479492,12.078839,-6.2300005,-3.843328,10.051723,-12.645288,10.382257,-3.057238,-6.8649836,6.3706574,-10.223764,4.3648605,-2.1102545,-3.4614594,6.8846946,-7.49385,3.6141558,0.4401274,-2.586067,5.2278523,-4.332496,4.0099893,-0.43828344,-2.69106,4.289301,-5.6754007,2.224363,0.82764274
87,0,-203.48799,188.01985,-100.97074,73.2934,-14.352407,-7.601468,18.056393,-21.582548,30.035456,-18.89334,-2.4457238,27.549006,-21.91208,4.4389367,-2.8370929,0.17284855,12.705586,-14.670091,10.251697,1.0972588,-9.601625,5.947074,-7.503019,4.326188,-0.597808,-3.9816663,7.437705,-5.950554,1.4207025,0.28817973,-2.1002035,5.503795,-1.9783065,5.250575,-0.34710896,-3.499472,4.361121,-4.386441,1.5825703,-0.3828522
88,0,-218.315,176.31186,-55.650898,27.23351,-7.5426826,5.261436,23.598257,-11.445426,9.245476,-7.5049524,0.82772976,12.058295,-8.426221,8.757466,-2.994101,-5.500071,4.4452357,-8.859828,3.7500556,-0.13418281,-2.3178878,4.834379,-6.449999,2.334916,0.15018696,-2.911321,5.0648026,-2.446118,2.4897366,-0.03881144,-2.602113,5.276292,-2.3189127,0.52540153,0.70813113,-2.8812654,3.0706468,-1.1963015,1.7342906,2.6328037
89,0,-213.61047,183.3195,-58.279827,26.395496,-12.612259,0.0967514,24.79101,-7.523176,8.20328,-12.577226,1.0670357,13.44913,-10.993467,7.9724655,-1.0584319,-2.3600163,8.659655,-3.985824,6.360328,-3.2443488,-6.3517976,3.9506903,-6.3448787,2.343378,-0.103187315,-3.2042696,4.057702,-4.5847692,0.627544,-0.17893079,-0.2193442,7.4731984,-2.503884,-0.3002453,0.78324723,-2.0799973,2.7899091,-1.5156533,2.4933133,1.3779827
90,0,-214.04109,187.13484,-57.847504,23.08438,-13.459124,-1.142967,24.297506,-6.2131143,12.133414,-9.37489,-5.435885,4.796333,-15.216028,5.1074467,3.0218716,8.993092,18.619694,-2.4774103,-0.8373059,-10.26828,-6.8170624,8.14612,-4.3733144,-1.1599228,-4.7791724,-6.1224527,3.1982222,-5.2030077,0.6838702,4.9717336,6.815158,10.641902,-2.374973,-0.4378833,0.6476627,-3.877032,1.726889,-0.9910637,-0.1047188,-3.4293487
91,0,-214.85518,186.68547,-59.364162,26.017626,-13.7898855,-0.36110193,25.945562,-11.757676,5.2309628,-8.403707,0.26615387,7.0546365,-14.798164,6.9258013,3.3144417,6.6846237,13.456029,-7.2120748,0.21910553,-5.0203533,-2.0855503,7.641773,-9.720811,-3.885719,-2.226996,-3.5169866,2.7903628,-3.3783717,6.583989,6.158665,0.04160031,4.0456576,-2.6416454,1.6612997,0.70347416,-2.5584388,2.782795,-4.485129,-1.0846317,2.5292525
92,0,-214.71242,189.81282,-57.988167,24.421875,-11.912311,0.28152403,23.291937,-12.326435,5.977369,-7.1413803,2.2809727,7.165146,-16.359653,4.3061895,-2.7324247,1.2380441,16.397173,1.7276933,7.7619843,-3.3953707,-7.2400365,2.8937318,-8.316133,-0.38540223,-0.9324521,-4.143728,2.4039776,-3.9114852,2.5384367,-0.35656926,-3.0235746,6.521873,0.84743345,3.6199923,3.0409253,-1.0250996,2.5972497,-3.3799586,0.98269874,2.3153934
93,0,-225.69144,190.6018,-48.671925,23.125471,-16.201218,-2.4022367,21.211573,-10.140786,9.194021,-6.8669243,2.3593264,9.610599,-14.910388,2.9553359,-4.7080717,-2.1409993,12.991037,1.348068,9.139302,-1.678501,-6.1789236,3.2813275,-7.211746,0.8719517,-0.7777902,-5.046337,1.9303474,-3.7943556,2.2590132,0.24564153,-1.7973459,5.961174,-1.2996469,2.174328,2.9249258,-1.1340697,3.5658398,-1.1185786,0.86531115,0.76393044
94,0,-220.75005,191.09949,-47.88214,23.539959,-17.121788,-4.7934785,20.912916,-8.243236,10.541429,-5.9210043,1.4104785,6.5929513,-15.778808,3.3849962,-5.835012,-2.3482695,14.308152,1.7437043,9.597415,0.80596846,-3.807318,2.636659,-8.927542,0.663967,-0.6729289,-5.1281524,1.5043913,-5.602154,1.3562067,1.2902806,-2.244027,4.0836926,-1.5979707,2.8079598,3.243495,-0.31412336,4.656719,-0.5084415,0.98917633,-0.14486672
95,0,-221.79927,186.72455,-57.744965,30.798586,-10.127443,1.6837333,18.308567,-14.430308,15.814565,-6.516771,-2.4658558,12.722932,-7.2881265,10.434454,-1.9196419,-5.5567317,2.5667658,-10.784864,4.5116687,0.037117213,-2.278081,4.285375,-7.48023,3.4065764,-0.028056486,-3.0020154,6.010125,-3.1530309,2.542977,0.4765534,-2.356796,5.5041504,-2.8528874,0.32529974,0.24175486,-2.9774625,3.672958,-1.3414603,1.4872925,2.4965334
96,0,-215.56392,191.5992,-52.74866,20.501213,-15.780974,-1.5618634,23.460217,-9.620489,5.799172,-8.279758,2.5050464,6.108121,-19.600384,1.6579809,-2.1174471,3.8929005,20.892231,5.6799498,6.61152,-6.6343985,-8.462818,3.047839,-7.357921,0.8108978,-2.067795,-7.9624505,0.25585523,-4.017076,2.07655,0.933382,-0.112013094,7.9437847,0.7442479,4.1639338,4.0622272,-1.6757586,2.6450577,-1.9793581,-1.1575782,-1.4782594
97,0,-224.90738,191.06418,-48.108845,26.467743,-16.938295,-5.4403925,19.922235,-8.822025,12.768945,-4.380881,1.7741717,7.522753,-14.428462,4.102945,-7.6649528,-5.7038016,10.823206,-0.51574033,10.313671,3.1170812,-1.6370535,3.7950525,-8.486858,1.1640612,-0.45185173,-4.3283486,2.4582884,-5.7445254,1.1808289,1.1802319,-3.039384,2.8623405,-2.5958185,1.9732755,2.4059844,-0.053727318,5.543793,-0.09189306,1.6206498,0.6611956
98,0,-216.28287,172.03021,-63.722443,26.301167,-6.559284,10.2423525,32.87088,-8.947245,2.2945366,-12.59272,5.999197,16.538317,-12.627475,5.4998727,-2.6874056,-5.1845284,6.2195487,-6.4851556,4.5568166,-1.5428091,-3.4126906,6.613924,-5.547648,1.4335082,0.88052565,-2.5710664,3.5349855,-2.9190419,3.002777,0.13326134,-2.3118503,5.0174823,-3.0757167,0.56689477,1.2674658,-2.5322497,2.7433808,-1.6978401,1.9669262,2.4641292
99,0,-222.29121,187.81757,-49.28918,26.581726,-15.420365,-4.2199974,21.433487,-5.337707,11.552235,-11.158183,-1.6736882,9.018373,-10.686137,8.36079,-3.3677154,-0.88174874,13.158736,-1.4477408,6.89515,-3.4458804,-7.1396484,3.4254663,-5.643343,2.1626341,-2.5812457,-5.0582623,4.051507,-4.9907665,-0.6367367,-0.48004124,1.1142573,9.348943,-1.1726736,0.23816667,0.76128215,-2.5892892,2.166991,-1.4865627,2.6988604,0.6730792
100,0,-213.81075,184.97675,-62.681282,28.878574,-12.661667,-1.3610072,25.974703,-7.8138986,11.742933,-9.1024885,-5.403862,5.077544,-14.100931,9.069426,5.734507,7.202985,14.184661,-6.0872955,-2.3426597,-10.767062,-5.5209346,8.954302,-5.1557136,-0.45192593,-3.239777,-4.553836,4.142145,-5.824716,-0.12953004,4.775159,7.6651354,10.547551,-4.6325207,-2.4592946,-0.529241,-3.8981466,2.5531342,0.3777425,2.3652828,-2.4743593
101,0,-206.91156,193.45284,-62.471394,17.102074,-15.391713,-0.6807086,24.53344,-7.8356414,8.311007,-9.839118,0.7371108,10.126284,-15.049926,2.7113225,-0.8179814,5.143336,16.185724,-2.106323,3.187673,-6.4917216,-6.6342506,6.1039915,-6.256704,-1.0575224,-2.8285735,-4.8436923,3.379524,-3.2017667,3.3513615,2.9082892,1.2653309,8.194834,-0.71314955,1.4899075,1.5516744,-2.7957606,2.0617316,-2.8438144,-1.6317304,-1.8535678
102,0,-218.29382,182.81773,-59.40288,30.143707,-11.225272,1.3681823,26.120731,-13.125958,5.398329,-9.065674,-3.203898,3.7317758,-15.746506,9.587212,9.328011,12.756848,15.357057,-10.841974,-5.4689198,-7.740083,-0.8768423,9.093475,-10.590671,-5.9671483,-3.6488938,-3.462455,3.1721847,-3.370764,8.132562,9.071784,1.4776388,3.7918553,-2.7671957,1.548853,-0.31497687,-3.5207598,1.9263812,-6.509153,-2.522276,3.4159958
103,0,-218.08241,187.4379,-52.501648,25.942446,-15.151125,-2.9827282,22.385267,-10.442652,8.519447,-5.7580514,1.702461,7.405746,-14.499783,3.3826854,-5.472897,-0.09640418,15.521161,1.7543722,9.13422,-2.1670473,-6.7921534,2.9707127,-7.855508,0.0009782424,-1.0537763,-4.0232134,2.5418718,-4.5136194,1.8705064,0.5818799,-1.3811855,6.095585,-0.89646536,2.6958044,2.928857,-0.78093725,3.181457,-2.022904,1.9210222,1.0649003
104,0,-210.56813,191.79552,-60.71706,21.999584,-12.385027,1.3857139,24.472347,-12.342116,4.4372554,-8.1902,2.7306154,7.0790577,-16.979944,4.385567,-3.0038807,0.59134907,16.797377,3.3013866,9.298698,-3.2016551,-8.314595,1.7803423,-8.535582,0.4886112,0.21636413,-4.2617292,1.1953259,-4.0905023,3.1255352,-1.4063181,-4.958955,6.261347,1.9281019,4.552295,3.7448058,-0.5699432,2.6626127,-3.6036885,0.55892485,2.7120714
105,0,-228.97276,190.1554,-44.570393,23.498758,-16.656786,-3.1890078,19.707798,-9.553272,10.5035925,-6.9793787,1.4321885,10.847298,-12.021431,3.8305871,-5.731076,-4.9011226,8.847907,-0.9892511,10.555489,2.1727054,-3.9140062,2.6545012,-8.5052185,-0.027122952,-0.10344556,-3.21282,2.5338151,-4.2621293,2.1483088,0.58877033,-2.4405923,3.9926987,-2.920367,1.127958,2.4035976,-0.57335323,4.488542,0.03680889,2.4949982,1.656165
106,1,-413.133,140.25659,-100.11617,50.02112,-22.354408,-27.539007,21.735916,-5.261666,27.51483,-0.7751461,-9.310952,11.479528,-5.591166,15.688908,10.483912,0.8136357,4.588205,-5.166732,7.1173677,0.015235179,-0.72212774,3.567647,-8.324317,3.384306,-0.92421496,-0.6418801,7.9529138,-5.361559,1.4473764,2.9445639,0.093004584,3.7002392,-4.5351095,1.57573,0.6072297,-1.6792935,4.6419907,-2.4385977,2.0084527,2.9867587
107,1,-433.24094,152.76968,-91.532364,54.79388,-22.657576,-23.124931,19.855757,-12.360219,28.274473,-0.061983608,-9.946432,13.649179,-5.0427923,11.070231,4.4007325,-0.8866048,3.5613499,-5.2327914,10.223435,0.52686924,-1.7257023,3.2198498,-8.11422,3.6282308,-2.6590037,-0.9950734,7.824493,-6.514289,1.3209913,0.49948463,-1.1347111,5.644537,-4.5465097,1.1953425,0.92101455,-1.5487659,4.479543,-2.9668546,2.2375562,2.3208504
108,1,-452.16867,152.93999,-85.49183,54.49478,-21.346796,-22.445236,20.049225,-13.674404,27.042543,3.5936353,-8.020249,15.122916,-2.717731,10.194074,4.201996,-1.4582226,2.1621778,-5.1569624,10.189483,0.70693743,-2.0491905,3.872354,-5.902249,4.660696,-2.2732527,-1.2371339,8.214818,-6.0836053,0.59846246,1.3158758,-1.110019,5.406659,-3.1819992,0.64107394,0.6321917,-0.96586114,4.3408284,-2.2579908,1.9828489,1.7346114
